11
11103
8131
13965
6077
6077
3492
3492
3492
161
161
161
14186
14186
14186
10131
10131
10131
201
201
201
14416
14416
14416
5572
5572
5572
5572
14855
14855
14855
4446
4446
4446
14855
26
26
6094
6094
6094
6094
6094
11021
11021
11021
11021
11021
5380
5380
5380
5380
5380
5380
5380
12839
12839
12839
12839
12839
12839
12839
3082
3082
3082
3082
3082
7901
7901
7901
7901
7901
1237
1237
6206
6206
6206
1237
1237
1237
1237
1237
1237
6206
6206
13006
13006
13006
13006
13973
13973
13973
7901
12318
12318
12318
12318
12318
13673
13673
13673
13673
13673
6206
6206
6206
6206
6206
14500
14500
14500
9101
9101
9101
9101
9101
9101
9101
5653
5653
5653
5653
5653
5653
5653
5653
587
587
587
587
587
14055
14055
14055
10695
10695
10695
10695
10695
9610
9610
9610
9610
9610
4275
4275
4275
4275
4275
4275
4275
4275
9937
9937
9937
9937
9937
9937
9937
4275
4275
4275
4275
4275
4275
4275
8115
8115
8115
8115
4275
13474
7428
7428
7428
9610
9610
79
79
79
11596
9600
9600
9600
9600
9600
11596
11596
11596
9600
8115
8115
8115
8115
8115
3380
3380
3380
3380
3380
9937
7428
7428
5101
2450
2450
2450
2450
2450
2450
2450
2450
2450
2450
5101
5101
5101
5101
5101
5101
3482
3482
3482
3482
3482
3482
3482
3482
3482
3482
1335
1335
1335
1335
3282
3282
3282
1335
1335
2164
2164
10767
10767
10767
10767
2164
2164
14471
14471
14471
14471
14471
13474
13474
13474
13474
7075
7075
7075
7075
7075
12698
12698
12698
3953
11135
11135
11135
3953
3953
3953
3953
13653
13653
13653
152
152
4619
4619
4619
13358
13358
13358
13726
13726
13726
5468
7121
6598
12500
12500
12500
6598
6598
6598
7575
12400
12400
7053
7053
7053
7053
7575
7575
7575
7575
12400
12400
12400
12400
5468
5468
9328
9328
9328
3953
6598
12500
3490
3490
3490
9402
9402
14426
14426
14426
7121
7121
7121
7121
7121
7121
7121
1077
1077
1077
7121
13544
13544
13544
355
355
355
355
355
355
13304
13304
13304
13304
554
554
554
554
13644
13644
13644
13644
9810
9810
9810
14254
14254
14254
14254
6057
6057
6057
10891
10891
10891
10891
6401
6401
6401
6401
6401
8939
8939
8939
11830
11830
11830
11830
4168
4168
4168
4168
11024
11024
11024
1655
1655
1655
13574
13574
13574
11749
11749
11749
1876
1876
1876
1876
5805
5805
5805
5805
12821
12821
12821
5389
5389
11168
11168
11168
11168
8195
8195
8195
8195
3526
3526
3526
3526
10316
10316
10316
10316
3166
3166
3166
3166
7710
7710
7710
13231
13231
4569
4569
4569
13482
13482
6220
6220
6220
6220
6220
6220
6220
2464
2464
2464
2464
2464
2464
2464
2464
13682
13682
798
798
798
6139
6139
6139
12382
12382
14928
14928
14928
3463
12813
12813
12813
3463
3463
3463
3463
3463
10097
10097
10097
10097
9690
9690
9690
13741
13741
13741
3943
3943
3943
3943
3943
9952
9952
9952
6515
6515
922
922
922
8720
8720
8720
8720
8720
5111
5111
9511
9511
9511
7662
7662
7662
7662
7662
2969
2969
2969
2969
2969
9025
9025
9025
9025
12679
12679
12679
12679
13258
13258
13258
13258
1648
1648
1648
12234
12234
12234
4380
4380
4380
13095
13095
13095
13095
9341
9341
9341
9341
13095
143
143
143
143
143
14956
14956
14956
14956
2022
2022
2022
2022
2022
2022
2022
14956
14956
14956
10055
10055
10055
10055
2161
12076
12076
12076
12076
6537
6537
6537
6537
5091
10337
10337
10337
10337
10337
10337
2174
2174
2174
10288
10288
10288
10288
5091
5091
5091
5091
12393
12393
12393
12393
12393
12393
5091
5091
5193
5193
5193
5193
5193
5193
5193
5193
5193
5193
5193
8373
8373
8373
8373
8373
8373
8373
14061
14061
14061
480
480
480
480
480
480
480
13188
13188
13188
13188
13188
11189
11189
11189
11189
14550
14550
14550
14550
3378
3378
3378
3378
3378
3378
3378
9811
9811
9811
14984
14984
14984
2079
13839
13839
13839
13839
2079
2079
2079
2079
2079
13296
13296
13296
13296
12290
12290
12290
4876
4876
4876
4876
4876
9751
9751
9751
9751
12586
12586
200
200
200
12586
12586
12586
12586
9707
9707
9707
5587
5587
5587
5587
8455
8455
8455
8455
11310
11310
11310
13630
13630
13630
311
311
311
311
10756
10756
10756
10756
12454
12454
12454
12454
12454
7795
7795
7795
7795
7795
7795
7795
7795
7795
2161
2161
2161
10536
10536
10536
10536
10536
10536
730
730
730
730
730
730
730
730
13168
13168
13168
13168
3944
3944
3944
3944
3944
3944
3944
10071
