Date,Close
2010-04-12,8.653214454650879
2010-04-13,8.65821361541748
2010-04-14,8.774642944335938
2010-04-15,8.890000343322754
2010-04-16,8.835714340209961
2010-04-19,8.823928833007812
2010-04-20,8.735357284545898
2010-04-21,9.257857322692871
2010-04-22,9.516785621643066
2010-04-23,9.672499656677246
2010-04-26,9.625
2010-04-27,9.35857105255127
2010-04-28,9.342857360839844
2010-04-29,9.59428596496582
2010-04-30,9.3246431350708
2010-05-03,9.512499809265137
2010-05-04,9.238571166992188
2010-05-05,9.142499923706055
2010-05-06,8.79464340209961
2010-05-07,8.42357063293457
2010-05-10,9.071070671081543
2010-05-11,9.161429405212402
2010-05-12,9.360357284545898
2010-05-13,9.227143287658691
2010-05-14,9.0649995803833
2010-05-17,9.079285621643066
2010-05-18,9.012857437133789
2010-05-19,8.869285583496094
2010-05-20,8.491429328918457
2010-05-21,8.65428638458252
2010-05-24,8.812856674194336
2010-05-25,8.757857322692871
2010-05-26,8.71821403503418
2010-05-27,9.048213958740234
2010-05-28,9.174285888671875
2010-06-01,9.315357208251953
2010-06-02,9.426786422729492
2010-06-03,9.397143363952637
2010-06-04,9.14142894744873
2010-06-07,8.962142944335938
2010-06-08,8.904643058776855
2010-06-09,8.685713768005371
2010-06-10,8.946785926818848
2010-06-11,9.053929328918457
2010-06-14,9.081428527832031
2010-06-15,9.274642944335938
2010-06-16,9.54464340209961
2010-06-17,9.709643363952637
2010-06-18,9.788213729858398
2010-06-21,9.64892864227295
2010-06-22,9.780357360839844
2010-06-23,9.677499771118164
2010-06-24,9.60714340209961
2010-06-25,9.524999618530273
2010-06-28,9.58214282989502
2010-06-29,9.14892864227295
2010-06-30,8.983214378356934
2010-07-01,8.874285697937012
2010-07-02,8.819286346435547
2010-07-06,8.879643440246582
2010-07-07,9.238213539123535
2010-07-08,9.217499732971191
2010-07-09,9.272143363952637
2010-07-12,9.188928604125977
2010-07-13,8.992856979370117
2010-07-14,9.026070594787598
2010-07-15,8.98035717010498
2010-07-16,8.925000190734863
2010-07-19,8.770713806152344
2010-07-20,8.996070861816406
2010-07-21,9.079999923706055
2010-07-22,9.250714302062988
2010-07-23,9.283571243286133
2010-07-26,9.260000228881836
2010-07-27,9.431428909301758
2010-07-28,9.319999694824219
2010-07-29,9.21821403503418
2010-07-30,9.1875
2010-08-02,9.351785659790039
2010-08-03,9.354642868041992
2010-08-04,9.392143249511719
2010-08-05,9.346428871154785
2010-08-06,9.288928985595703
2010-08-09,9.348214149475098
2010-08-10,9.264642715454102
2010-08-11,8.935357093811035
2010-08-12,8.992500305175781
2010-08-13,8.896429061889648
2010-08-16,8.84428596496582
2010-08-17,8.998929023742676
2010-08-18,9.038213729858398
2010-08-19,8.924285888671875
2010-08-20,8.915714263916016
2010-08-23,8.778571128845215
2010-08-24,8.568928718566895
2010-08-25,8.674642562866211
2010-08-26,8.581428527832031
2010-08-27,8.62928581237793
2010-08-30,8.660714149475098
2010-08-31,8.682143211364746
2010-09-01,8.940357208251953
2010-09-02,9.006071090698242
2010-09-03,9.241786003112793
2010-09-07,9.207500457763672
2010-09-08,9.390000343322754
2010-09-09,9.395357131958008
2010-09-10,9.407500267028809
2010-09-13,9.537142753601074
2010-09-14,9.57357120513916
2010-09-15,9.650713920593262
2010-09-16,9.8774995803833
2010-09-17,9.834643363952637
2010-09-20,10.115357398986816
2010-09-21,10.134642601013184
2010-09-22,10.276785850524902
2010-09-23,10.318571090698242
2010-09-24,10.4399995803833
2010-09-27,10.398571014404297
2010-09-28,10.244999885559082
2010-09-29,10.263214111328125
2010-09-30,10.133929252624512
2010-10-01,10.09000015258789
2010-10-04,9.95142936706543
2010-10-05,10.319286346435547
2010-10-06,10.328213691711426
2010-10-07,10.329285621643066
2010-10-08,10.5024995803833
2010-10-11,10.54857063293457
2010-10-12,10.662142753601074
2010-10-13,10.71928596496582
2010-10-14,10.796786308288574
2010-10-15,11.240714073181152
2010-10-18,11.35714340209961
2010-10-19,11.053214073181152
2010-10-20,11.090356826782227
2010-10-21,11.054286003112793
2010-10-22,10.981071472167969
2010-10-25,11.029999732971191
2010-10-26,11.001786231994629
2010-10-27,10.993928909301758
2010-10-28,10.901429176330566
2010-10-29,10.749285697937012
2010-11-01,10.863571166992188
2010-11-02,11.04857063293457
2010-11-03,11.171428680419922
2010-11-04,11.366786003112793
2010-11-05,11.326070785522461
2010-11-08,11.37928581237793
2010-11-09,11.28857135772705
2010-11-10,11.358214378356934
2010-11-11,11.308929443359375
2010-11-12,11.001070976257324
2010-11-15,10.965714454650879
2010-11-16,10.771071434020996
2010-11-17,10.73214340209961
2010-11-18,11.01535701751709
2010-11-19,10.954643249511719
2010-11-22,11.191429138183594
2010-11-23,11.026070594787598
2010-11-24,11.242856979370117
2010-11-26,11.25
2010-11-29,11.31678581237793
2010-11-30,11.112500190734863
2010-12-01,11.300000190734863
2010-12-02,11.362500190734863
2010-12-03,11.337142944335938
2010-12-06,11.433929443359375
2010-12-07,11.364643096923828
2010-12-08,11.464642524719238
2010-12-09,11.420000076293945
2010-12-10,11.44857120513916
2010-12-13,11.488213539123535
2010-12-14,11.438928604125977
2010-12-15,11.441429138183594
2010-12-16,11.473214149475098
2010-12-17,11.450357437133789
2010-12-20,11.507499694824219
2010-12-21,11.578571319580078
2010-12-22,11.6128568649292
2010-12-23,11.557143211364746
2010-12-27,11.59571361541748
2010-12-28,11.623929023742676
2010-12-29,11.617500305175781
2010-12-30,11.559286117553711
2010-12-31,11.520000457763672
2011-01-03,11.770357131958008
2011-01-04,11.831786155700684
2011-01-05,11.928570747375488
2011-01-06,11.918929100036621
2011-01-07,12.00428581237793
2011-01-10,12.23035717010498
2011-01-11,12.20142936706543
2011-01-12,12.300713539123535
2011-01-13,12.34571361541748
2011-01-14,12.445713996887207
2011-01-18,12.166070938110352
2011-01-19,12.101428985595703
2011-01-20,11.881428718566895
2011-01-21,11.668571472167969
2011-01-24,12.051786422729492
2011-01-25,12.192856788635254
2011-01-26,12.280357360839844
2011-01-27,12.257499694824219
2011-01-28,12.003570556640625
2011-01-31,12.118571281433105
2011-02-01,12.322500228881836
2011-02-02,12.29714298248291
2011-02-03,12.265713691711426
2011-02-04,12.375
2011-02-07,12.567143440246582
2011-02-08,12.685713768005371
2011-02-09,12.791428565979004
2011-02-10,12.662142753601074
2011-02-11,12.744643211364746
2011-02-14,12.82785701751709
2011-02-15,12.853570938110352
2011-02-16,12.968929290771484
2011-02-17,12.796428680419922
2011-02-18,12.520000457763672
2011-02-22,12.09321403503418
2011-02-23,12.236429214477539
2011-02-24,12.24571418762207
2011-02-25,12.434286117553711
2011-02-28,12.614643096923828
2011-03-01,12.475357055664062
2011-03-02,12.575714111328125
2011-03-03,12.841428756713867
2011-03-04,12.85714340209961
2011-03-07,12.691429138183594
2011-03-08,12.705714225769043
2011-03-09,12.588213920593262
2011-03-10,12.381071090698242
2011-03-11,12.571070671081543
2011-03-14,12.627142906188965
2011-03-15,12.336786270141602
2011-03-16,11.786070823669434
2011-03-17,11.95142936706543
2011-03-18,11.809642791748047
2011-03-21,12.117856979370117
2011-03-22,12.185713768005371
2011-03-23,12.11392879486084
2011-03-24,12.320357322692871
2011-03-25,12.555000305175781
2011-03-28,12.515713691711426
2011-03-29,12.534285545349121
2011-03-30,12.451070785522461
2011-03-31,12.446785926818848
2011-04-01,12.305713653564453
2011-04-04,12.185357093811035
2011-04-05,12.103214263916016
2011-04-06,12.072856903076172
2011-04-07,12.074286460876465
2011-04-08,11.966428756713867
2011-04-11,11.814286231994629
2011-04-12,11.871429443359375
2011-04-13,12.004643440246582
2011-04-14,11.872142791748047
2011-04-15,11.694999694824219
2011-04-18,11.851785659790039
2011-04-19,12.066429138183594
2011-04-20,12.228928565979004
2011-04-21,12.524999618530273
2011-04-25,12.607500076293945
2011-04-26,12.515000343322754
2011-04-27,12.505356788635254
2011-04-28,12.383929252624512
2011-04-29,12.504643440246582
2011-05-02,12.367142677307129
2011-05-03,12.435713768005371
2011-05-04,12.48464298248291
2011-05-05,12.383929252624512
2011-05-06,12.380714416503906
2011-05-09,12.414285659790039
2011-05-10,12.48035717010498
2011-05-11,12.401070594787598
2011-05-12,12.3774995803833
2011-05-13,12.160714149475098
2011-05-16,11.903571128845215
2011-05-17,12.005000114440918
2011-05-18,12.138214111328125
2011-05-19,12.161786079406738
2011-05-20,11.972143173217773
2011-05-23,11.942856788635254
2011-05-24,11.86392879486084
2011-05-25,12.027856826782227
2011-05-26,11.964285850524902
2011-05-27,12.0503568649292
2011-05-31,12.422499656677246
2011-06-01,12.339642524719238
2011-06-02,12.360713958740234
2011-06-03,12.265713691711426
2011-06-06,12.072856903076172
2011-06-07,11.85857105255127
2011-06-08,11.865714073181152
2011-06-09,11.838929176330566
2011-06-10,11.639286041259766
2011-06-13,11.664285659790039
2011-06-14,11.872857093811035
2011-06-15,11.66964340209961
2011-06-16,11.6128568649292
2011-06-17,11.437856674194336
2011-06-20,11.261428833007812
2011-06-21,11.617856979370117
2011-06-22,11.521785736083984
2011-06-23,11.829643249511719
2011-06-24,11.655357360839844
2011-06-27,11.85857105255127
2011-06-28,11.973570823669434
2011-06-29,11.930000305175781
2011-06-30,11.988213539123535
2011-07-01,12.259285926818848
2011-07-05,12.479642868041992
2011-07-06,12.562856674194336
2011-07-07,12.757143020629883
2011-07-08,12.846785545349121
2011-07-11,12.64285659790039
2011-07-12,12.633929252624512
2011-07-13,12.786429405212402
2011-07-14,12.77750015258789
2011-07-15,13.032856941223145
2011-07-18,13.350000381469727
2011-07-19,13.458929061889648
2011-07-20,13.817856788635254
2011-07-21,13.831786155700684
2011-07-22,14.046428680419922
2011-07-25,14.23214340209961
2011-07-26,14.407500267028809
2011-07-27,14.021071434020996
2011-07-28,13.993571281433105
2011-07-29,13.945713996887207
2011-08-01,14.16964340209961
2011-08-02,13.889642715454102
2011-08-03,14.020357131958008
2011-08-04,13.477499961853027
2011-08-05,13.343570709228516
2011-08-08,12.614643096923828
2011-08-09,13.357500076293945
2011-08-10,12.98892879486084
2011-08-11,13.346428871154785
2011-08-12,13.463929176330566
2011-08-15,13.693214416503906
2011-08-16,13.588570594787598
2011-08-17,13.587142944335938
2011-08-18,13.073213577270508
2011-08-19,12.715356826782227
2011-08-22,12.729999542236328
2011-08-23,13.342857360839844
2011-08-24,13.4350004196167
2011-08-25,13.347143173217773
2011-08-26,13.699286460876465
2011-08-29,13.927499771118164
2011-08-30,13.928214073181152
2011-08-31,13.743928909301758
2011-09-01,13.608214378356934
2011-09-02,13.358928680419922
2011-09-06,13.562143325805664
2011-09-07,13.711786270141602
2011-09-08,13.71928596496582
2011-09-09,13.481429100036621
2011-09-12,13.569286346435547
2011-09-13,13.736429214477539
2011-09-14,13.903571128845215
2011-09-15,14.034285545349121
2011-09-16,14.303570747375488
2011-09-19,14.701070785522461
2011-09-20,14.766071319580078
2011-09-21,14.71928596496582
2011-09-22,14.350713729858398
2011-09-23,14.439286231994629
2011-09-26,14.39892864227295
2011-09-27,14.259285926818848
2011-09-28,14.178929328918457
2011-09-29,13.948928833007812
2011-09-30,13.618571281433105
2011-10-03,13.378570556640625
2011-10-04,13.303570747375488
2011-10-05,13.508929252624512
2011-10-06,13.477499961853027
2011-10-07,13.20714282989502
2011-10-10,13.88607120513916
2011-10-11,14.29607105255127
2011-10-12,14.36392879486084
2011-10-13,14.586786270141602
2011-10-14,15.071429252624512
2011-10-17,14.999643325805664
2011-10-18,15.079999923706055
2011-10-19,14.236429214477539
2011-10-20,14.118213653564453
2011-10-21,14.031070709228516
2011-10-24,14.491786003112793
2011-10-25,14.206070899963379
2011-10-26,14.307143211364746
2011-10-27,14.453213691711426
2011-10-28,14.462499618530273
2011-10-31,14.456428527832031
2011-11-01,14.161070823669434
2011-11-02,14.193214416503906
2011-11-03,14.395357131958008
2011-11-04,14.294285774230957
2011-11-07,14.276070594787598
2011-11-08,14.508213996887207
2011-11-09,14.117142677307129
2011-11-10,13.757857322692871
2011-11-11,13.736429214477539
2011-11-14,13.545000076293945
2011-11-15,13.886786460876465
2011-11-16,13.741786003112793
2011-11-17,13.478928565979004
2011-11-18,13.390713691711426
2011-11-21,13.178929328918457
2011-11-22,13.446785926818848
2011-11-23,13.106785774230957
2011-11-25,12.98464298248291
2011-11-28,13.432856559753418
2011-11-29,13.328571319580078
2011-11-30,13.649999618530273
2011-12-01,13.854642868041992
2011-12-02,13.91785717010498
2011-12-05,14.036070823669434
2011-12-06,13.962499618530273
2011-12-07,13.896071434020996
2011-12-08,13.952142715454102
2011-12-09,14.057856559753418
2011-12-12,13.994285583496094
2011-12-13,13.88607120513916
2011-12-14,13.578213691711426
2011-12-15,13.533571243286133
2011-12-16,13.607856750488281
2011-12-19,13.650357246398926
2011-12-20,14.141071319580078
2011-12-21,14.158928871154785
2011-12-22,14.233928680419922
2011-12-23,14.404643058776855
2011-12-27,14.518928527832031
2011-12-28,14.380000114440918
2011-12-29,14.468570709228516
2011-12-30,14.464285850524902
2012-01-03,14.686785697937012
2012-01-04,14.765713691711426
2012-01-05,14.929642677307129
2012-01-06,15.085714340209961
2012-01-09,15.061785697937012
2012-01-10,15.115714073181152
2012-01-11,15.091071128845215
2012-01-12,15.049642562866211
2012-01-13,14.993213653564453
2012-01-17,15.16785717010498
2012-01-18,15.325357437133789
2012-01-19,15.276785850524902
2012-01-20,15.010713577270508
2012-01-23,15.264642715454102
2012-01-24,15.014642715454102
2012-01-25,15.952142715454102
2012-01-26,15.879643440246582
2012-01-27,15.974286079406738
2012-01-30,16.17892837524414
2012-01-31,16.3028564453125
2012-02-01,16.292499542236328
2012-02-02,16.25428581237793
2012-02-03,16.417142868041992
2012-02-06,16.570356369018555
2012-02-07,16.743928909301758
2012-02-08,17.0242862701416
2012-02-09,17.61321449279785
2012-02-10,17.622142791748047
2012-02-13,17.950000762939453
2012-02-14,18.19499969482422
2012-02-15,17.773929595947266
2012-02-16,17.936071395874023
2012-02-17,17.932857513427734
2012-02-21,18.387500762939453
2012-02-22,18.322856903076172
2012-02-23,18.4424991607666
2012-02-24,18.657499313354492
2012-02-27,18.777143478393555
2012-02-28,19.12178611755371
2012-02-29,19.37285614013672
2012-03-01,19.445356369018555
2012-03-02,19.470714569091797
2012-03-05,19.04142951965332
2012-03-06,18.937856674194336
2012-03-07,18.953214645385742
2012-03-08,19.356786727905273
2012-03-09,19.47035789489746
2012-03-12,19.71428680419922
2012-03-13,20.28928565979004
2012-03-14,21.056428909301758
2012-03-15,20.912857055664062
2012-03-16,20.9132137298584
2012-03-19,21.467857360839844
2012-03-20,21.641429901123047
2012-03-21,21.51785659790039
2012-03-22,21.405000686645508
2012-03-23,21.287500381469727
2012-03-26,21.6778564453125
2012-03-27,21.945714950561523
2012-03-28,22.057857513427734
2012-03-29,21.78071403503418
2012-03-30,21.412500381469727
2012-04-02,22.093929290771484
2012-04-03,22.4757137298584
2012-04-04,22.296785354614258
2012-04-05,22.63142967224121
2012-04-09,22.72249984741211
2012-04-10,22.444286346435547
2012-04-11,22.364286422729492
2012-04-12,22.241785049438477
2012-04-13,21.6153564453125
2012-04-16,20.718929290771484
2012-04-17,21.774999618530273
2012-04-18,21.726428985595703
2012-04-19,20.979999542236328
2012-04-20,20.463571548461914
2012-04-23,20.417856216430664
2012-04-24,20.010000228881836
2012-04-25,21.78571319580078
2012-04-26,21.703571319580078
2012-04-27,21.53571319580078
2012-04-30,20.856428146362305
2012-05-01,20.79035758972168
2012-05-02,20.9278564453125
2012-05-03,20.779285430908203
2012-05-04,20.1875
2012-05-07,20.338571548461914
2012-05-08,20.292142868041992
2012-05-09,20.327856063842773
2012-05-10,20.375713348388672
2012-05-11,20.239643096923828
2012-05-14,19.93642807006836
2012-05-15,19.756071090698242
2012-05-16,19.502857208251953
2012-05-17,18.932857513427734
2012-05-18,18.942142486572266
2012-05-21,20.045713424682617
2012-05-22,19.891786575317383
2012-05-23,20.37714385986328
2012-05-24,20.190000534057617
2012-05-25,20.081785202026367
2012-05-29,20.438213348388672
2012-05-30,20.684642791748047
2012-05-31,20.633214950561523
2012-06-01,20.035356521606445
2012-06-04,20.153213500976562
2012-06-05,20.101070404052734
2012-06-06,20.409286499023438
2012-06-07,20.41857147216797
2012-06-08,20.7257137298584
2012-06-11,20.398929595947266
2012-06-12,20.5771427154541
2012-06-13,20.43428611755371
2012-06-14,20.411785125732422
2012-06-15,20.504642486572266
2012-06-18,20.920713424682617
2012-06-19,20.97892951965332
2012-06-20,20.919286727905273
2012-06-21,20.631071090698242
2012-06-22,20.78928565979004
2012-06-25,20.3846435546875
2012-06-26,20.429643630981445
2012-06-27,20.51785659790039
2012-06-28,20.323213577270508
2012-06-29,20.85714340209961
2012-07-02,21.161428451538086
2012-07-03,21.407499313354492
2012-07-05,21.783571243286133
2012-07-06,21.63857078552246
2012-07-09,21.92464256286621
2012-07-10,21.721786499023438
2012-07-11,21.5867862701416
2012-07-12,21.389286041259766
2012-07-13,21.60607147216797
2012-07-16,21.675357818603516
2012-07-17,21.676429748535156
2012-07-18,21.652143478393555
2012-07-19,21.940000534057617
2012-07-20,21.582143783569336
2012-07-23,21.565357208251953
2012-07-24,21.461429595947266
2012-07-25,20.534643173217773
2012-07-26,20.531429290771484
2012-07-27,20.898571014404297
2012-07-30,21.25107192993164
2012-07-31,21.812856674194336
2012-08-01,21.671785354614258
2012-08-02,21.706785202026367
2012-08-03,21.989286422729492
2012-08-06,22.233928680419922
2012-08-07,22.175357818603516
2012-08-08,22.13785743713379
2012-08-09,22.168928146362305
2012-08-10,22.203571319580078
2012-08-13,22.5
2012-08-14,22.56035614013672
2012-08-15,22.52964210510254
2012-08-16,22.726428985595703
2012-08-17,23.146785736083984
2012-08-20,23.75535774230957
2012-08-21,23.430713653564453
2012-08-22,23.888214111328125
2012-08-23,23.66535758972168
2012-08-24,23.68642807006836
2012-08-27,24.13142967224121
2012-08-28,24.100000381469727
2012-08-29,24.052499771118164
2012-08-30,23.70964241027832
2012-08-31,23.75857162475586
2012-09-04,24.10607147216797
2012-09-05,23.936786651611328
2012-09-06,24.15250015258789
2012-09-07,24.301429748535156
2012-09-10,23.669286727905273
2012-09-11,23.592500686645508
2012-09-12,23.921070098876953
2012-09-13,24.39214324951172
2012-09-14,24.68857192993164
2012-09-17,24.992143630981445
2012-09-18,25.068214416503906
2012-09-19,25.075000762939453
2012-09-20,24.953571319580078
2012-09-21,25.00321388244629
2012-09-24,24.671070098876953
2012-09-25,24.05500030517578
2012-09-26,23.75642967224121
2012-09-27,24.332857131958008
2012-09-28,23.825000762939453
2012-10-01,23.54964256286621
2012-10-02,23.618213653564453
2012-10-03,23.980356216430664
2012-10-04,23.814285278320312
2012-10-05,23.306785583496094
2012-10-08,22.791786193847656
2012-10-09,22.70892906188965
2012-10-10,22.8896427154541
2012-10-11,22.43214225769043
2012-10-12,22.489643096923828
2012-10-15,22.670000076293945
2012-10-16,23.206785202026367
2012-10-17,23.021785736083984
2012-10-18,22.59428596496582
2012-10-19,21.780000686645508
2012-10-22,22.64392852783203
2012-10-23,21.90571403503418
2012-10-24,22.02964210510254
2012-10-25,21.769285202026367
2012-10-26,21.571428298950195
2012-10-31,21.261428833007812
2012-11-01,21.30500030517578
2012-11-02,20.600000381469727
2012-11-05,20.87928581237793
2012-11-06,20.816070556640625
2012-11-07,19.928571701049805
2012-11-08,19.20535659790039
2012-11-09,19.537857055664062
2012-11-12,19.38678550720215
2012-11-13,19.389286041259766
2012-11-14,19.174285888671875
2012-11-15,18.77214241027832
2012-11-16,18.845714569091797
2012-11-19,20.20464324951172
2012-11-20,20.032499313354492
2012-11-21,20.060714721679688
2012-11-23,20.41071319580078
2012-11-26,21.054643630981445
2012-11-27,20.885000228881836
2012-11-28,20.819286346435547
2012-11-29,21.04857063293457
2012-11-30,20.902856826782227
2012-12-03,20.93535614013672
2012-12-04,20.566070556640625
2012-12-05,19.24250030517578
2012-12-06,19.544286727905273
2012-12-07,19.04464340209961
2012-12-10,18.922143936157227
2012-12-11,19.335357666015625
2012-12-12,19.25
2012-12-13,18.917499542236328
2012-12-14,18.206785202026367
2012-12-17,18.52964210510254
2012-12-18,19.06785774230957
2012-12-19,18.796785354614258
2012-12-20,18.633214950561523
2012-12-21,18.547500610351562
2012-12-24,18.577499389648438
2012-12-26,18.321428298950195
2012-12-27,18.395000457763672
2012-12-28,18.199642181396484
2012-12-31,19.006071090698242
2013-01-02,19.608213424682617
2013-01-03,19.360713958740234
2013-01-04,18.821428298950195
2013-01-07,18.71071434020996
2013-01-08,18.761070251464844
2013-01-09,18.467857360839844
2013-01-10,18.696786880493164
2013-01-11,18.582143783569336
2013-01-14,17.91964340209961
2013-01-15,17.354286193847656
2013-01-16,18.074642181396484
2013-01-17,17.952856063842773
2013-01-18,17.85714340209961
2013-01-22,18.02750015258789
2013-01-23,18.357500076293945
2013-01-24,16.08928680419922
2013-01-25,15.710000038146973
2013-01-28,16.065357208251953
2013-01-29,16.366785049438477
2013-01-30,16.315357208251953
2013-01-31,16.267499923706055
2013-02-01,16.200714111328125
2013-02-04,15.79714298248291
2013-02-05,16.351428985595703
2013-02-06,16.33392906188965
2013-02-07,16.722143173217773
2013-02-08,16.963571548461914
2013-02-11,17.140356063842773
2013-02-12,16.71071434020996
2013-02-13,16.67892837524414
2013-02-14,16.663928985595703
2013-02-15,16.43428611755371
2013-02-19,16.428213119506836
2013-02-20,16.030357360839844
2013-02-21,15.930713653564453
2013-02-22,16.100357055664062
2013-02-25,15.814286231994629
2013-02-26,16.034643173217773
2013-02-27,15.8774995803833
2013-02-28,15.764286041259766
2013-03-01,15.373929023742676
2013-03-04,15.001786231994629
2013-03-05,15.397856712341309
2013-03-06,15.202142715454102
2013-03-07,15.377857208251953
2013-03-08,15.418571472167969
2013-03-11,15.638214111328125
2013-03-12,15.301071166992188
2013-03-13,15.298213958740234
2013-03-14,15.446429252624512
2013-03-15,15.845000267028809
2013-03-18,16.275714874267578
2013-03-19,16.231786727905273
2013-03-20,16.145713806152344
2013-03-21,16.168928146362305
2013-03-22,16.49678611755371
2013-03-25,16.556428909301758
2013-03-26,16.46928596496582
2013-03-27,16.145713806152344
2013-03-28,15.809286117553711
2013-04-01,15.318214416503906
2013-04-02,15.349642753601074
2013-04-03,15.428214073181152
2013-04-04,15.275713920593262
2013-04-05,15.114286422729492
2013-04-08,15.221785545349121
2013-04-09,15.249285697937012
2013-04-10,15.560357093811035
2013-04-11,15.511786460876465
2013-04-12,15.350000381469727
2013-04-15,14.994643211364746
2013-04-16,15.222857475280762
2013-04-17,14.385713577270508
2013-04-18,14.001786231994629
2013-04-19,13.947500228881836
2013-04-22,14.238213539123535
2013-04-23,14.504643440246582
2013-04-24,14.480713844299316
2013-04-25,14.585000038146973
2013-04-26,14.899999618530273
2013-04-29,15.361429214477539
2013-04-30,15.813570976257324
2013-05-01,15.688928604125977
2013-05-02,15.911429405212402
2013-05-03,16.070714950561523
2013-05-06,16.453929901123047
2013-05-07,16.380714416503906
2013-05-08,16.56571388244629
2013-05-09,16.313213348388672
2013-05-10,16.177499771118164
2013-05-13,16.240713119506836
2013-05-14,15.852143287658691
2013-05-15,15.316070556640625
2013-05-16,15.520713806152344
2013-05-17,15.473570823669434
2013-05-20,15.818928718566895
2013-05-21,15.702142715454102
2013-05-22,15.762499809265137
2013-05-23,15.790714263916016
2013-05-24,15.898214340209961
2013-05-28,15.765713691711426
2013-05-29,15.891071319580078
2013-05-30,16.127857208251953
2013-05-31,16.061786651611328
2013-06-03,16.097143173217773
2013-06-04,16.046785354614258
2013-06-05,15.896785736083984
2013-06-06,15.659285545349121
2013-06-07,15.778928756713867
2013-06-10,15.674642562866211
2013-06-11,15.628570556640625
2013-06-12,15.435357093811035
2013-06-13,15.569999694824219
2013-06-14,15.358928680419922
2013-06-17,15.428570747375488
2013-06-18,15.420356750488281
2013-06-19,15.10714340209961
2013-06-20,14.8871431350708
2013-06-21,14.76785659790039
2013-06-24,14.376428604125977
2013-06-25,14.379643440246582
2013-06-26,14.21678638458252
2013-06-27,14.063570976257324
2013-06-28,14.161786079406738
2013-07-01,14.614999771118164
2013-07-02,14.946070671081543
2013-07-03,15.028571128845215
2013-07-05,14.907856941223145
2013-07-08,14.823213577270508
2013-07-09,15.083929061889648
2013-07-10,15.026070594787598
2013-07-11,15.260356903076172
2013-07-12,15.232500076293945
2013-07-15,15.265713691711426
2013-07-16,15.364286422729492
2013-07-17,15.368213653564453
2013-07-18,15.420000076293945
2013-07-19,15.176786422729492
2013-07-22,15.225357055664062
2013-07-23,14.963929176330566
2013-07-24,15.732500076293945
2013-07-25,15.660714149475098
2013-07-26,15.749643325805664
2013-07-29,15.992500305175781
2013-07-30,16.190000534057617
2013-07-31,16.161785125732422
2013-08-01,16.309999465942383
2013-08-02,16.519285202026367
2013-08-05,16.766071319580078
2013-08-06,16.616071701049805
2013-08-07,16.606428146362305
2013-08-08,16.464643478393555
2013-08-09,16.230356216430664
2013-08-12,16.691429138183594
2013-08-13,17.484643936157227
2013-08-14,17.803571701049805
2013-08-15,17.782499313354492
2013-08-16,17.940357208251953
2013-08-19,18.13357162475586
2013-08-20,17.895357131958008
2013-08-21,17.941429138183594
2013-08-22,17.96285629272461
2013-08-23,17.893571853637695
2013-08-26,17.963214874267578
2013-08-27,17.449642181396484
2013-08-28,17.532142639160156
2013-08-29,17.560714721679688
2013-08-30,17.400714874267578
2013-09-03,17.44928550720215
2013-09-04,17.81035614013672
2013-09-05,17.688213348388672
2013-09-06,17.79357147216797
2013-09-09,18.077499389648438
2013-09-10,17.665714263916016
2013-09-11,16.703929901123047
2013-09-12,16.881786346435547
2013-09-13,16.60357093811035
2013-09-16,16.075714111328125
2013-09-17,16.261428833007812
2013-09-18,16.595714569091797
